Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2026-01-22,4908.7998046875,4908.7998046875,4791.89990234375,4791.89990234375,1175,4676.975937373949,4564.3158259940965,4370.913202146443,87.5096334121593,-1,133.43080066739276,100.581817596467,32.848983070925755,4533.039965820312,4858.206675204201,4207.873256436424,70.56427873883929,32.87634115769056,True,0
2026-01-23,4976.2001953125,4976.2001953125,4936.0,4949.60009765625,169,4731.380347908231,4603.542908786326,4394.649946976485,89.69531042699417,-1,149.6421217876068,110.39387843469497,39.24824335291184,4557.709985351563,4937.1634191978665,4178.256551505259,72.79286411830357,38.98880676452199,True,0
2026-01-26,5079.7001953125,5095.60009765625,5052.2001953125,5081.5,180,4794.711229254462,4648.891221788819,4421.514662597506,89.45496046576727,-1,168.89438623463866,122.09397999468372,46.80040623995494,4587.664990234375,5030.742769633839,4144.587210834911,72.09999302455357,45.27425688433944,True,0
2026-01-27,5079.89990234375,5079.89990234375,5079.89990234375,5079.89990234375,34,4846.563715270695,4689.939667555956,4447.333691607163,88.83691268992693,-1,182.06927790093596,134.08903957593418,47.98023832500178,4615.20498046875,5108.572880807647,4121.837080129853,68.87852260044643,51.056473363798794,True,0
2026-01-28,5301.60009765625,5301.60009765625,5301.60009765625,5301.60009765625,112054,4929.29760297716,4748.193041851221,4480.834334981637,94.46941985542625,-1,208.00210857152797,148.87165337505294,59.130455196475026,4664.02998046875,5225.139080568496,4102.920880369004,82.36422293526786,59.12983292742105,True,0
2026-01-29,5318.39990234375,5586.2001953125,5097.5,5415.7001953125,23709,5000.043475589267,4802.498457136224,4513.680043505641,94.56247247872565,-1,227.28961435892597,164.55524557182756,62.73436878709842,4711.444970703125,5325.7220979769645,4097.167843429286,114.17853655133929,65.80870359395581,True,0
2026-01-30,4713.89990234375,5440.5,4700.0,5376.39990234375,8374,4948.017371362808,4794.06049953694,4521.531802675763,57.266353353214534,0,191.58849080935033,169.9618946193321,21.626596190018233,4730.8599609375,5317.722945377531,4143.9969764974685,164.17142159598214,67.1913547566626,True,0
2026-02-02,4622.5,4855.7998046875,4400.0,4807.7001953125,3588,4888.832394751388,4777.721404342947,4525.491339825733,50.600270680624575,0,154.14302013984707,166.7981197234351,-12.655099583588026,4746.264965820313,5302.473065673239,4190.056865967386,187.46425083705358,65.40223033559109,True,-1
2026-02-03,4903.7001953125,4984.60009765625,4674.2998046875,4680.0,1213,4891.535631217044,4789.719384435286,4540.323059648744,58.82386142574539,0,145.48070946770167,162.53463767228843,-17.053928204586754,4769.60498046875,5310.10754824767,4229.10241268983,210.57854352678572,64.72044307305582,True,0
2026-02-04,4920.39990234375,5082.2001953125,4897.89990234375,4923.2998046875,3886,4896.783680512808,4802.165148045616,4555.2280338720775,58.34705530353571,0,138.36826936560556,157.70136401095186,-19.333094645346307,4791.514965820313,5318.315841255103,4264.7140903855225,220.471435546875,64.56474381828663,True,0
2026-02-05,4861.39990234375,5012.2998046875,4786.0,5008.7001953125,793,4890.350266300252,4807.806553216867,4567.2347738121425,56.76810452623605,0,126.51244570310246,151.46358034938197,-24.951134646279513,4812.119970703125,5314.220271969065,4310.019669437184,235.67857142857142,63.931946583556126,True,0
2026-02-06,4951.2001953125,4958.5,4655.0,4762.0,1386,4901.413889757025,4821.463090559308,4582.292241321961,59.687073428620224,0,122.94551383166163,145.7599670458379,-22.814453214176268,4837.194970703125,5312.460544618241,4361.929396788009,255.36429268973214,63.92497359991021,True,0
2026-02-09,5050.89990234375,5065.7001953125,4979.10009765625,5017.39990234375,170,4928.593164772793,4843.314215491159,4600.669012342424,58.08672111112678,0,126.70307359491562,141.94858835565344,-15.24551476073782,4865.2249755859375,5320.032605349975,4410.4173458219,251.0,59.66660148413556,True,0
2026-02-10,5003.7998046875,5029.0,5002.7001953125,5013.5,281,4942.26709930274,4858.598557319383,4616.478063022623,54.842342342342334,0,124.44584825628317,138.4480403357794,-14.00219207949624,4885.199975585938,5326.651750716266,4443.74820045561,246.39285714285714,54.45213793115138,True,0
2026-02-11,5071.60009765625,5111.2998046875,5041.2998046875,5049.89990234375,2681,4965.782189912468,4878.884418303846,4634.325985949432,54.607206983625666,0,126.66775093997512,136.09198245661855,-9.424231516643431,4909.319970703125,5335.112626861891,4483.52731454436,245.721435546875,48.68078344619979,True,0
2026-02-12,4923.7001953125,5078.10009765625,4892.0,5060.39990234375,484,4958.130918167019,4883.152587542766,4645.673994159749,48.57900704945722,0,115.16676794462,131.90693955421887,-16.74017160959886,4924.189990234375,5328.601482224535,4519.7784982442145,254.19998604910714,41.90537672588467,True,0
2026-02-13,5022.0,5043.89990234375,4946.2001953125,4953.0,232,4969.743478500289,4896.3761506339315,4660.43187674172,48.433847034686764,0,112.68516434276535,128.06258451192815,-15.377420169162804,4944.475,5323.780989458461,4565.16901054154,254.25711495535714,34.927820445571264,True,0
2026-02-17,4882.89990234375,5020.0,4847.7998046875,5020.0,540,4953.953737380918,4895.092698415819,4669.156113039839,45.02776375567895,0,98.36042251297567,122.12215211213767,-23.761729599161995,4959.2,5301.348756434517,4617.051243565483,266.6857212611607,28.195010080142083,True,0
2026-02-18,4986.5,4987.0,4869.5,4872.2001953125,544,4959.871239675296,4903.79815570955,4681.6009713520025,41.54275285376803,0,94.28081294354797,116.55388427841973,-22.27307133487176,4970.544995117188,5299.624542520546,4641.465447713829,259.2428501674107,19.228027294378382,False,0
2026-02-19,4975.89990234375,5014.7001953125,4975.89990234375,5014.7001953125,37,4962.785541978651,4910.664988722331,4693.142105900699,40.77664770907308,0,89.16452058530922,111.07601153979763,-21.911490954488414,4977.75,5300.283918484962,4655.216081515038,227.10714285714286,13.120417132116497,False,0
2026-02-20,5059.2998046875,5072.7001953125,5039.5,5039.5,134,4980.3335897438965,4924.820685480919,4707.501231343319,62.93051351785118,0,90.79289319148666,107.01938787013545,-16.22649467864879,4985.275,5308.058075090748,4662.491924909251,181.12859235491072,11.099836683679243,False,0
2026-02-23,5204.7001953125,5211.60009765625,5120.2998046875,5120.2998046875,779,5021.127518029097,4951.47587689345,4726.999229930346,70.94847257565439,-1,102.63289840924426,106.14208997795723,-3.5091915687129642,4996.7,5333.980701834306,4659.419298165693,159.45005580357142,10.699650235211122,False,0
2026-02-24,5155.7998046875,5159.0,5112.7001953125,5158.7998046875,88,5045.613388330624,4970.935298588121,4743.814938744352,60.891706523463476,0,106.83876423188303,106.28142482874239,0.5573394031406451,5000.50498046875,5343.39853433491,4657.611426602589,140.15719168526786,9.535939235302388,False,0
2026-02-25,5206.39990234375,5206.39990234375,5166.0,5166.0,1772,5074.847299969374,4993.360498945801,4761.955525552172,62.00468933177022,0,112.95289750445681,107.61571936388528,5.337178140571538,5006.82998046875,5360.390814757327,4653.269146180174,130.607177734375,8.340827940414256,False,0
2026-02-26,5176.5,5199.2001953125,5143.89990234375,5177.2001953125,1520,5093.329609065851,5010.802356189058,4778.21217160895,63.55734473733636,0,114.07078295834435,108.9067320827771,5.164050875567256,5000.574975585938,5336.147069541378,4665.0028816304975,118.90719168526786,7.6430407907098745,False,0
