Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2026-01-25,86572.21875,89193.1484375,86003.7109375,89104.765625,36124986722,90042.17240047464,90764.86502333605,91553.38625755784,38.70983923464098,0,-508.92797553303535,274.5211430398705,-783.4491185729058,91796.84609375,97497.34839714202,86096.34379035799,2494.1339285714284,16.786582801767715,False,0
2026-01-26,88267.140625,88743.0703125,86429.2890625,86566.5234375,45329286974,89719.43935038833,90526.9865092088,91424.51387981047,42.74856901434413,0,-635.2759040730598,92.56173361728443,-727.8376376903442,91523.7515625,97356.30214089439,85691.2009841056,2492.2254464285716,16.37255363067633,False,0
2026-01-27,89102.5703125,89427.125,87228.921875,88257.4765625,38744942267,89607.28134349955,90391.32782380795,91333.45726932772,31.579198254688976,0,-660.3828712588584,-58.02718735794414,-602.3556839009142,91413.47734375,97345.74335479076,85481.21133270924,2287.1188616071427,16.007070258433814,False,0
2026-01-28,89184.5703125,90439.2890625,88721.4609375,89104.046875,39807419296,89530.42479240871,90276.39853701672,91249.18719258938,24.781644891785305,1,-665.9865307775472,-179.61905604186475,-486.36747473568244,91321.349609375,97335.54270227787,85307.15651647213,2175.7098214285716,15.61796536965977,False,0
2026-01-29,84561.5859375,89200.78125,83250.6015625,89169.8515625,64653083162,88626.99954606166,89732.13067039609,90986.92831984078,20.458444971524656,1,-1031.572350562521,-350.00971494599605,-681.562635616525,91023.773828125,97752.81655720565,84294.73109904437,2454.5133928571427,16.171932930962765,False,0
2026-01-30,84128.65625,84602.1640625,81071.4765625,84562.7265625,72083816087,87809.11894677773,89198.46643988218,90717.97647396468,20.02051864660784,1,-1340.7798784503393,-548.1637476468647,-792.6161308034746,90710.87421875,98112.98871861621,83308.7597188838,2596.5184151785716,17.39006566519439,False,0
2026-01-31,78621.1171875,84136.921875,75815.8828125,84126.5,70479259159,86138.5731723636,88191.0998444172,90243.5898352798,15.796629034564859,1,-2007.1047912860813,-839.9519563747081,-1167.1528349113732,90100.55703125,99265.22099905107,80935.89306344894,3148.53125,18.865098562585164,False,0
2026-02-01,76974.4453125,79322.609375,75698.8984375,78626.125,53372509744,84472.36810693385,87122.84703185367,89723.23122654334,15.678707542554022,1,-2637.6396755159512,-1199.4895002029568,-1438.1501753129944,89389.6296875,100247.08506761889,78532.17430738111,3271.46484375,20.59820302704639,False,0
2026-02-02,78688.765625,79258.609375,74551.3359375,76968.875,75140589684,83420.80401930951,86319.6011835819,89290.50708530635,22.16357365720893,1,-2964.835019422375,-1552.5586040468406,-1412.2764153755343,88557.97890625,100032.76418260913,77083.19362989088,3495.4430803571427,23.06694507470065,False,0
2026-02-03,75633.546875,79118.8515625,72897.140625,78693.5078125,68249110822,82004.93908398051,85301.8817256217,88754.94001823552,23.27328187948204,1,-3431.1185080166033,-1928.2705848407934,-1502.84792317581,87493.18984375,99630.31646151036,75356.06322598965,3583.88671875,24.919500440257185,False,0
